"","food.web","interaction","consumer","resource","mass","Genus","Family","Order","Class","Phylum","Kingdom","sp"
"6787",25,1,857,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6788",25,1,1198,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6789",25,1,723,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6790",25,1,724,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6791",25,1,730,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6792",25,1,733,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6793",25,1,1368,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6794",25,1,738,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6795",25,1,739,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6796",25,1,740,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6797",25,1,742,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6798",25,1,743,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6799",25,1,744,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6800",25,1,1458,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6801",25,1,1513,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6802",25,1,1516,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6803",25,1,1517,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6804",25,1,1538,801,3.846050926,"Domene","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Domene scabricollis"
"6805",6,1,778,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6806",6,1,802,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6807",6,1,821,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6808",6,1,822,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6809",6,1,825,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6810",6,1,833,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6811",6,1,839,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6812",6,1,841,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6813",6,1,843,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6814",6,1,846,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6815",6,1,848,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6816",6,1,849,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6817",6,1,1178,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6818",6,1,1256,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6819",6,1,727,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6820",6,1,730,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6821",6,1,735,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6822",6,1,736,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6823",6,1,738,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6824",6,1,1384,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6825",6,1,1394,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6826",6,1,1396,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6827",6,1,744,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6828",6,1,1458,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6829",6,1,1513,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6830",6,1,1516,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6831",6,1,1517,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6832",6,1,1518,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6833",6,1,1520,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6834",6,1,1523,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6835",6,1,1526,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6836",6,1,1531,802,0.197532202,"Eusphalerum","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Eusphalerum sp."
"6837",26,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6838",14,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6839",36,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6840",9,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6841",8,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6842",19,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6843",15,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6844",25,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6845",40,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6846",38,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6847",16,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6848",22,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6849",10,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6850",44,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6851",6,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6852",28,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6853",7,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6854",21,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6855",27,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6856",5,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6857",32,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6858",30,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6859",24,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6860",31,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6861",43,1,778,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6862",22,1,788,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6863",5,1,789,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6864",14,1,789,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6865",36,1,789,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6866",22,1,789,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6867",15,1,789,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6868",7,1,790,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6869",14,1,790,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6870",16,1,790,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6871",26,1,798,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6872",23,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6873",19,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6874",39,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6875",2,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6876",37,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6877",44,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6878",34,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6879",38,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6880",45,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6881",32,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6882",7,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6883",43,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6884",9,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6885",48,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6886",17,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6887",18,1,800,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6888",6,1,802,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6889",39,1,806,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6890",40,1,806,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6891",32,1,817,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6892",40,1,819,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6893",41,1,819,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6894",45,1,819,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6895",16,1,819,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6896",22,1,819,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6897",23,1,819,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6898",30,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6899",19,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6900",20,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6901",21,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6902",8,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6903",31,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6904",26,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6905",32,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6906",16,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6907",27,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6908",24,1,835,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6909",14,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6910",41,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6911",34,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6912",13,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6913",11,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6914",15,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6915",25,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6916",2,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6917",4,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6918",28,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6919",19,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6920",10,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6921",16,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6922",24,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6923",40,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6924",6,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6925",20,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6926",45,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6927",36,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6928",9,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6929",23,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6930",48,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6931",3,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6932",31,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6933",26,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6934",22,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6935",32,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6936",37,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6937",12,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
"6938",21,1,839,679,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia quadrioculata"
