Class,Family,Order,Group,Collection_Method,Plant,Date_Collected,Island,Site,Working_Name,Species_Name,Stage,Sex,Length_mm,Width_mm,Height_mm,Shape,Pi,Volume_mm3,Volume_ml,Mass_g,Mass_mg,Total_Mass_mg,Difference_Mass_Wieght,Femur.length.mm,Femur.width.mm,Femur.height.mm,Tibia.length.mm,Tibia.width.mm,Tibia.height.mm,Scale_Weight_mg,Scale,Box.Number,Column,Row,Notes,Measurer,Femur_Vol_mm3,Femur_Vol_ml,Femur_Mass_g,Femur_Mass_mg,Tibia_Vol_mm3,Tibia_Vol_ml,Tibia_Mass_g,Tibia_Mass_mg
Insecta,,Coleoptera,Coleoptera,Veg,Pisomia Litter,2-Sep-16,SAN-PG2,,Short_Orange_Pselaphine,Thesiastes_femoratus,Adult,,0.9,0.3,0.2,Rectangular_Prism,3.141592,0.054,0.000054,0.0000594,0.0594,0.0594,,,,,,,,0.028,,4,I,2,,,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Veg,Pisomia Litter,2-Sep-16,SAN-PG2,,Short_Orange_Pselaphine,Thesiastes_femoratus,Adult,,0.9,0.3,0.2,Rectangular_Prism,3.141592,0.054,0.000054,0.0000594,0.0594,0.0594,,,,,,,,0.031,,4,I,2,,,,,,,,,,
Insecta,,Coleoptera,Coleoptera,BC,CN,19-Aug-16,Cooper,CN5,Short.Orange.Pselaphine,Thesiastes_femoratus,Adult,,1,0.2,0.1,Rectangular_Prism,3.141592,0.02,0.00002,0.000022,0.022,0.022,#DIV/0!,,,,,,,,,4,A,8,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Bui box hand,Panda litter,30-Sep-16,Cooper,PG1,Brown.Pselaphinae,Thesiastes_femoratus,Adult,,1.3,0.4,0.3,Rectangular_Prism,3.141592,0.156,0.000156,0.0001716,0.1716,0.1716,#DIV/0!,,,,,,,,,3,B,1,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,,,,,,Brown.Pselaphinae,Thesiastes_femoratus,Adult,,1.4,0.4,0.3,Ellipsoid,3.141592,0.087964576,8.80E-05,9.68E-05,0.096761034,0.096761034,-22,,,,,,,0.079,Micro,2,L,2,,RY,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Berlese macro,TC,19-Aug-16,Cooper,TC9,Unknown.Trichiorhyssemus,Trichiorhyssemus_esakii,Adult,,3,1,0.9,Ellipsoid,3.141592,1.4137164,0.001413716,0.001555088,1.55508804,1.55508804,#DIV/0!,,,,,,,,,3,D,9,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Berlese macro,TC,19-Aug-16,Cooper,TC9,Unknown.Trichiorhyssemus,Trichiorhyssemus_esakii,Adult,,3,1.4,1,Ellipsoid,3.141592,2.1991144,0.002199114,0.002419026,2.41902584,2.41902584,#DIV/0!,,,,,,,,,3,D,9,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Berlese macro,TC,19-Aug-16,Cooper,TC9,Unknown.Trichiorhyssemus,Trichiorhyssemus_esakii,Adult,,3.3,1.4,1.1,Ellipsoid,3.141592,2.660928424,0.002660928,0.002927021,2.927021266,2.927021266,#DIV/0!,,,,,,,,,3,D,9,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Berlese macro,CN,8-Sep-16,Kaula,CN6,Unknown.Trichiorhyssemus,Trichiorhyssemus_esakii,Adult,,3.3,1.4,1.1,Ellipsoid,3.141592,2.660928424,0.002660928,0.002927021,2.927021266,2.927021266,#DIV/0!,,,,,,,,,2,J,5,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,Scaev,28-Sep-16,Cooper,Scaev 1,Unknown.Trichiorhyssemus,Trichiorhyssemus_esakii,Adult,,3.4,1.4,1.1,Ellipsoid,3.141592,2.741562619,0.002741563,0.003015719,3.015718881,3.015718881,#DIV/0!,,,,,,,,,7,B,9,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Berlese macro,TC,19-Aug-16,Cooper,TC9,Unknown.Trichiorhyssemus,Trichiorhyssemus_esakii,Adult,,3.5,1.5,1.1,Ellipsoid,3.141592,3.0237823,0.003023782,0.003326161,3.32616053,3.32616053,#DIV/0!,,,,,,,,,3,D,9,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Bui Box,Veg Litter,19-Aug-16,Cooper-TC9,,Trichiorhyssemus_sp_,Trichiorhyssemus_esakii,Adult,,3.5,1.6,1,Ellipsoid,3.141592,2.932152533,0.002932153,0.003225368,3.225367787,3.225367787,,,,,,,,3.362,,4,F,5,,,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Bui Box,Term litter,30-Sep-16,Cooper,TC7,Urophorus.humeralis,Urophorus_humeralis,Adult,,3,1.3,1,Ellipsoid,3.141592,2.0420348,0.002042035,0.002246238,2.24623828,2.24623828,#DIV/0!,,,,,,,,,4,H,6,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,CN,14-Sep-16,Paradise,CN2,Urophorus.humeralis,Urophorus_humeralis,Adult,,3.2,1.5,0.8,Ellipsoid,3.141592,2.01061888,0.002010619,0.002211681,2.211680768,2.211680768,#DIV/0!,,,,,,,,,3,O,3,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,CN,30-Sep-16,Kaula,CN7,Urophorus.humeralis,Urophorus_humeralis,Adult,,3.3,1.3,0.8,Ellipsoid,3.141592,1.796990624,0.001796991,0.00197669,1.976689686,1.976689686,#DIV/0!,,,,,,,,,2,D,9,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,TA,10-Sep-16,Cooper,TA,Urophorus.humeralis,Urophorus_humeralis,Adult,,3.4,1.5,1,Ellipsoid,3.141592,2.6703532,0.002670353,0.002937389,2.93738852,2.93738852,#DIV/0!,,,,,,,,,3,K,5,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,Tourn3,14-Sep-16,Paradise,,Urophorus_humeralis,Urophorus_humeralis,Adult,,3.4,1.8,1.1,Ellipsoid,3.141592,3.524866224,0.003524866,0.003877353,3.877352846,3.877352846,,,,,,,,2.913,,6,E,2,,,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,PF,28-Sep-16,Cooper,PF3,Urophorus.humeralis,Urophorus_humeralis,Adult,,4.2,1.5,1,Ellipsoid,3.141592,3.2986716,0.003298672,0.003628539,3.62853876,3.62853876,#DIV/0!,,,,,,,,,9,G,8,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,CN,15-Sep-16,Paradise,CN2,Urophorus.humeralis,Urophorus_humeralis,Adult,,4.3,1.6,1,Ellipsoid,3.141592,3.602358827,0.003602359,0.003962595,3.962594709,3.962594709,#DIV/0!,,,,,,,,,3,I,8,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,TA,10-Sep-16,Cooper,TA,Urophorus.humeralis,Urophorus_humeralis,Adult,,4.3,1.6,0.8,Ellipsoid,3.141592,2.881887061,0.002881887,0.003170076,3.170075767,3.170075767,#DIV/0!,,,,,,,,,5,O,5,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,TA,10-Sep-16,Cooper,TA,Urophorus.humeralis,Urophorus_humeralis,Adult,,4.3,1.5,0.9,Ellipsoid,3.141592,3.03949026,0.00303949,0.003343439,3.343439286,3.343439286,#DIV/0!,,,,,,,,,3,L,4,,KP,,,,,,,,
Insecta,,Coleoptera,Coleoptera,Fogging,Cocos,10-Oct-16,Portsmouth,,Xyleborus_perforans,Xyleborus_perforans,Adult,,2.4,0.8,0.7,Ellipsoid,3.141592,0.703716608,0.000703717,0.000774088,0.774088269,0.774088269,,,,,,,,0.771,,6,A,5,,,,,,,,,,
Insecta,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.6,0.1,0.1,Cylinder,3.141592,0.004712388,4.71E-06,5.18E-06,0.005183627,0.005183627,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.7,0.2,0.1,Cylinder,3.141592,0.021991144,2.20E-05,2.42E-05,0.024190258,0.024190258,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.7,0.2,0.1,Cylinder,3.141592,0.021991144,2.20E-05,2.42E-05,0.024190258,0.024190258,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,29-Sep-16,Cooper,CN5,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.7,0.2,0.2,Cylinder,3.141592,0.021991144,2.20E-05,2.42E-05,0.024190258,0.024190258,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,10-Oct-16,Portsmouth,COCOS,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.7,0.1,0.1,Cylinder,3.141592,0.005497786,5.50E-06,6.05E-06,0.006047565,0.006047565,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,10-Oct-16,Portsmouth,COCOS,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.7,0.2,0.1,Cylinder,3.141592,0.021991144,2.20E-05,2.42E-05,0.024190258,0.024190258,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,10-Oct-16,Portsmouth,COCOS,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.7,0.1,0.1,Cylinder,3.141592,0.005497786,5.50E-06,6.05E-06,0.006047565,0.006047565,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.8,0.3,0.2,Cylinder,3.141592,0.056548656,5.65E-05,6.22E-05,0.062203522,0.062203522,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.8,0.1,0.1,Cylinder,3.141592,0.006283184,6.28E-06,6.91E-06,0.006911502,0.006911502,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,29-Sep-16,Cooper,CN5,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.8,0.1,0.2,Cylinder,3.141592,0.006283184,6.28E-06,6.91E-06,0.006911502,0.006911502,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,10-Oct-16,Portsmouth,COCOS,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.8,0.1,0.2,Cylinder,3.141592,0.006283184,6.28E-06,6.91E-06,0.006911502,0.006911502,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.9,0.3,0.2,Cylinder,3.141592,0.063617238,6.36E-05,7.00E-05,0.069978962,0.069978962,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.9,0.3,0.2,Cylinder,3.141592,0.063617238,6.36E-05,7.00E-05,0.069978962,0.069978962,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.9,0.2,0.2,Cylinder,3.141592,0.028274328,2.83E-05,3.11E-05,0.031101761,0.031101761,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,0.9,0.2,0.2,Cylinder,3.141592,0.028274328,2.83E-05,3.11E-05,0.031101761,0.031101761,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.A,Collembola_Morph_A,Adult,,1,0.2,0.2,Cylinder,3.141592,0.03141592,3.14E-05,3.46E-05,0.034557512,0.034557512,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.5,0.2,0.2,Cylinder,3.141592,0.01570796,1.57E-05,1.73E-05,0.017278756,0.017278756,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.5,0.1,0.1,Cylinder,3.141592,0.00392699,3.93E-06,4.32E-06,0.004319689,0.004319689,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.6,0.1,0.1,Cylinder,3.141592,0.004712388,4.71E-06,5.18E-06,0.005183627,0.005183627,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.6,0.1,0.1,Cylinder,3.141592,0.004712388,4.71E-06,5.18E-06,0.005183627,0.005183627,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.6,0.2,0.1,Cylinder,3.141592,0.018849552,1.88E-05,2.07E-05,0.020734507,0.020734507,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.7,0.2,0.1,Cylinder,3.141592,0.021991144,2.20E-05,2.42E-05,0.024190258,0.024190258,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.7,0.1,0.1,Cylinder,3.141592,0.005497786,5.50E-06,6.05E-06,0.006047565,0.006047565,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.8,0.2,0.2,Cylinder,3.141592,0.025132736,2.51E-05,2.76E-05,0.02764601,0.02764601,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.8,0.2,0.1,Cylinder,3.141592,0.025132736,2.51E-05,2.76E-05,0.02764601,0.02764601,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,15-Sep-16,Paradise,CN3,Collembola.Morph.B,Collembola_Morph_B,Adult,,0.8,0.1,0.2,Cylinder,3.141592,0.006283184,6.28E-06,6.91E-06,0.006911502,0.006911502,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,7-Sep-16,Cooper,PF2,Collembola.Morph.C,Collembola_Morph_C,Adult,,0.7,0.3,0.1,Cylinder,3.141592,0.049480074,4.95E-05,5.44E-05,0.054428081,0.054428081,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS1,Collembola.Morph.C,Collembola_Morph_C,Adult,,0.8,0.2,0.1,Cylinder,3.141592,0.025132736,2.51E-05,2.76E-05,0.02764601,0.02764601,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,28-Sep-16,Cooper,PF3,Collembola.Morph.C,Collembola_Morph_C,Adult,,0.8,0.4,0.1,Cylinder,3.141592,0.100530944,0.000100531,0.000110584,0.110584038,0.110584038,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,21-Aug-16,Whippoorwill,PANDANUS 1,Collembola.Morph.C,Collembola_Morph_C,Adult,,0.9,0.3,0.1,Cylinder,3.141592,0.063617238,6.36E-05,7.00E-05,0.069978962,0.069978962,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,28-Sep-16,Cooper,PF3,Collembola.Morph.C,Collembola_Morph_C,Adult,,0.9,0.2,0.2,Cylinder,3.141592,0.028274328,2.83E-05,3.11E-05,0.031101761,0.031101761,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,28-Sep-16,Cooper,PF3,Collembola.Morph.C,Collembola_Morph_C,Adult,,0.9,0.2,0.2,Cylinder,3.141592,0.028274328,2.83E-05,3.11E-05,0.031101761,0.031101761,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,28-Sep-16,Cooper,PF3,Collembola.Morph.C,Collembola_Morph_C,Adult,,1,0.3,0.1,Cylinder,3.141592,0.07068582,7.07E-05,7.78E-05,0.077754402,0.077754402,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,28-Sep-16,Cooper,PF3,Collembola.Morph.C,Collembola_Morph_C,Adult,,1,0.3,0.1,Cylinder,3.141592,0.07068582,7.07E-05,7.78E-05,0.077754402,0.077754402,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,28-Sep-16,Cooper,PF3,Collembola.Morph.C,Collembola_Morph_C,Adult,,1,0.3,0.1,Cylinder,3.141592,0.07068582,7.07E-05,7.78E-05,0.077754402,0.077754402,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,28-Sep-16,Cooper,PF3,Collembola.Morph.C,Collembola_Morph_C,Adult,,1.1,0.4,0.1,Cylinder,3.141592,0.138230048,0.00013823,0.000152053,0.152053053,0.152053053,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,29-Sep-16,Cooper,PG 2,Collembola.Morph.G,Collembola_Morph_D,Adult,,0.3,0.1,0.1,Cylinder,3.141592,0.002356194,2.36E-06,2.59E-06,0.002591813,0.002591813,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,29-Sep-16,Cooper,PG 2,Collembola.Morph.G,Collembola_Morph_D,Adult,,0.3,0.1,0.1,Cylinder,3.141592,0.002356194,2.36E-06,2.59E-06,0.002591813,0.002591813,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.4,0.1,0.1,Cylinder,3.141592,0.003141592,3.14E-06,3.46E-06,0.003455751,0.003455751,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.4,0.1,0.1,Cylinder,3.141592,0.003141592,3.14E-06,3.46E-06,0.003455751,0.003455751,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,24-Sep-16,Kaula,COCOS 2,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.4,0.1,0.1,Cylinder,3.141592,0.003141592,3.14E-06,3.46E-06,0.003455751,0.003455751,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,29-Sep-16,Cooper,PG 2,Collembola.Morph.G,Collembola_Morph_D,Adult,,0.4,0.1,0.1,Cylinder,3.141592,0.003141592,3.14E-06,3.46E-06,0.003455751,0.003455751,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.5,0.1,0.1,Cylinder,3.141592,0.00392699,3.93E-06,4.32E-06,0.004319689,0.004319689,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.5,0.2,0.1,Cylinder,3.141592,0.01570796,1.57E-05,1.73E-05,0.017278756,0.017278756,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis/Cocos.nucifera,18-Sep-16,Kaula,PG/CN,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.5,0.1,0.1,Cylinder,3.141592,0.00392699,3.93E-06,4.32E-06,0.004319689,0.004319689,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis/Cocos.nucifera,18-Sep-16,Kaula,PG/CN,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.5,0.2,0.1,Cylinder,3.141592,0.01570796,1.57E-05,1.73E-05,0.017278756,0.017278756,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,29-Sep-16,Cooper,PG 2,Collembola.Morph.G,Collembola_Morph_D,Adult,,0.5,0.1,0.1,Cylinder,3.141592,0.00392699,3.93E-06,4.32E-06,0.004319689,0.004319689,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,29-Sep-16,Cooper,PG 2,Collembola.Morph.G,Collembola_Morph_D,Adult,,0.5,0.1,0.1,Cylinder,3.141592,0.00392699,3.93E-06,4.32E-06,0.004319689,0.004319689,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis/Cocos.nucifera,18-Sep-16,Kaula,PG/CN,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.6,0.2,0.1,Cylinder,3.141592,0.018849552,1.88E-05,2.07E-05,0.020734507,0.020734507,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,23-Aug-16,S.Fighter,PANDANUS,Collembola.Morph.G,Collembola_Morph_D,Adult,,0.6,0.1,0.1,Cylinder,3.141592,0.004712388,4.71E-06,5.18E-06,0.005183627,0.005183627,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pandanus.tectorius,28-Sep-16,Cooper,PF 3,Collembola.Morph.G,Collembola_Morph_D,Adult,,0.6,0.2,0.1,Cylinder,3.141592,0.018849552,1.88E-05,2.07E-05,0.020734507,0.020734507,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,29-Sep-16,Cooper,CN5,Collembola.Morph.D,Collembola_Morph_D,Adult,,0.7,0.2,0.1,Cylinder,3.141592,0.021991144,2.20E-05,2.42E-05,0.024190258,0.024190258,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,29-Sep-16,Cooper,CN5,Collembola.Morph.D,Collembola_Morph_D,Adult,,1,0.2,0.1,Cylinder,3.141592,0.03141592,3.14E-05,3.46E-05,0.034557512,0.034557512,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.K,Collembola_Morph_E,Adult,,0.7,0.1,0.1,Cylinder,3.141592,0.005497786,5.50E-06,6.05E-06,0.006047565,0.006047565,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.K,Collembola_Morph_E,Adult,,0.7,0.2,0.2,Cylinder,3.141592,0.021991144,2.20E-05,2.42E-05,0.024190258,0.024190258,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.K,Collembola_Morph_E,Adult,,0.7,0.1,0.1,Cylinder,3.141592,0.005497786,5.50E-06,6.05E-06,0.006047565,0.006047565,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,29-Sep-16,Cooper,PG2,Collembola.Morph.I,Collembola_Morph_E,Adult,,0.8,0.2,0.2,Cylinder,3.141592,0.025132736,2.51E-05,2.76E-05,0.02764601,0.02764601,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.K,Collembola_Morph_E,Adult,,0.8,0.2,0.1,Cylinder,3.141592,0.025132736,2.51E-05,2.76E-05,0.02764601,0.02764601,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.K,Collembola_Morph_E,Adult,,0.8,0.1,0.1,Cylinder,3.141592,0.006283184,6.28E-06,6.91E-06,0.006911502,0.006911502,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,17-Sep-16,Dudley,PISONIA 1,Collembola.Morph.E,Collembola_Morph_E,Adult,,0.9,0.3,0.2,Cylinder,3.141592,0.063617238,6.36E-05,7.00E-05,0.069978962,0.069978962,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,29-Sep-16,Cooper,CN5,Collembola.Morph.I,Collembola_Morph_E,Adult,,0.9,0.2,0.2,Cylinder,3.141592,0.028274328,2.83E-05,3.11E-05,0.031101761,0.031101761,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Cocos.nucifera,29-Sep-16,Cooper,CN5,Collembola.Morph.I,Collembola_Morph_E,Adult,,0.9,0.2,0.2,Cylinder,3.141592,0.028274328,2.83E-05,3.11E-05,0.031101761,0.031101761,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
Entognatha,,,Collembola,Fogging,Pisonia.grandis,29-Sep-16,Cooper,PG2,Collembola.Morph.I,Collembola_Morph_E,Adult,,0.9,0.2,0.1,Cylinder,3.141592,0.028274328,2.83E-05,3.11E-05,0.031101761,0.031101761,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
